_blov_ = [
swarthy	olive-haŭtan	adj. olive complextion	w
]

_sang_ = [
blood	sango	n.	w
blood	prasango	n. fig. ancestral blood	
thin-blooded	malfortik'sanga	adj.	s
]

_naz_ = [
nose	nazo	n.	w
noselessness	sennazeco	n.	w
sniff	ekmovi la nazon	phr. move the nose as with displeasure	w
]

_flar_ = [
sniff	flari	v.tr to smell a smell	w
sniff	ekflari	v.tr take a sniff	w
]

# HEART
_kor_ = [
heart	koro	n.	w
hearty	elkora	adj.	w
heartfelt	elkora	adj.	w
half-heartedness	duona koreco	n.	w
bighearted	grandkora	adj.	w
from the heart	kore	adv. idiom	w
lighthearted	malpeze kora	phr.	w
at heart	je koro	phr.	w
]

_krani_ = [
skull	kranio	n.	w
cranium	kranio	n.	w
]

_kraĉ_ = [
spit	kraĉi	v.tr.ntr	w
spat	kraĉis	v.tr.ntr	w
]

_brov_ = [
brow	brovo	n. eyebrow	w
eyebrow	brovo	n.	w
]

_konsent_ = [
agree	konsenti	v.ntr	w
consent	konsento	n. pleasant or unpleasant perceived sensation	
agree	interkonsenti	v.ntr	w
]

_menci_ = [
mention	mencii	v.tr	w
]

_paŭt_ = [
pout	paŭti	v.ntr	w
brooding	paŭte ŝvebanta	phr.	
]

_surd_ = [
deaf	surda	adj.	w
deafening	surdiga	adj.	w
]

_spir_ = [
inhale	enspiri	v.tr	w
gasp	aĥ-enspiri	v.tr inhale with surprise	w
gasp	akrenspiri	v.tr a sharp inhalation	w
exhalation	elspiro	n.	w
breath	spiro	n.	w
breathless	senspire	adv.	w
]

_suspir_ = [
sigh	suspiro	n.	w
sigh	suspiri	v.ntr	w
]

_krur_ = [
leg	kruro	n.	w
stout-legged	dike kruraj	phr.	s
foreleg	antaŭkruro	n. 	w
]

_furz_ = [
fart	furzi	v.ntr	w
break wind	furzi	v.ntr	w
]

_hurl_ = [
howling	hurlante	adv.	w
]

_stal_ = [
stable	stalo	n. horse house (or other animals)	w
stall	stalo	n. stall in a stable	w
]

_ĉeval_ = [
horse	ĉevalo	n.	w
nag	ĉevaleto	n. small horse	w
lighted off my horse	deĉevaliĝis	v.ntr dismounted from a horse	w
]

_gut_ = [
drip	guti	v.ntr like a drop or like a wet thing	w
dripping	gutanta	adj. like a drop or like a wet thing	
]

_pilier_ = [
pillar	piliero	n.	w
]

_inund_ = [
flood	inundo	n.	w
in flood	inundanta	adj. having been flooded	s
]

_duŝ_ = [
take a shower	sin duŝi	v.ntr	w
]

_plank_ = [
floor	planko	n.	w
]

_pont_ = [
bridge	ponto	n.	w
]

_konvenci_ = [
convention	konvencio	n. social norm	w
]

_ros_ = [
dew	roso	n.	w
]

_abomen_ = [
detestable	abomeninda	adj. disgusting	w
]

_tabel_ = [
table	tabelo	n. column of numbers 	w
]

_kontinu_ = [
continuous	kontinua	adj. 	w
]

_are_ = [
area	areo	n. 	w
]

_diĝit_ = [
digit	diĝito	n.	
digital	diĝito	n.	
]

_cifer_ = [
digit	cifero	n. number	w
number	cifero	n. digit, written sign for a number	w
numeral	cifero	n. digit	w
]

_musk_ = [
moss	musko	n.	w
moss-grown	muske kreskita	phr.	s
]

_branĉ_ = [
branch	branĉo	n.	w
bough	branĉo	n.	w
twig	branĉeto	n.	w
]

_plant_ = [
plant	planto	n.	w
]

_makabr_ = [
ghastly	makabra	adj. ghostlike, evoking death	w
]

_diboĉ_ = [
be degenerate	diboĉi	v.ntr	
be dissolute	diboĉi	v.ntr	
be licentious	diboĉi	v.ntr	
be profligate	diboĉi	v.ntr	
attend orgies	diboĉi	v.ntr	
make excessively merry	diboĉi	v.ntr	
]

_maŝin_ = [
mechanically	maŝine	adv. by means of a machine or as if a machine	w
machinery	maŝinaro	n.	w
]

_frivol_ = [
lightness	frivoleco	n. frivolity	
]

_lokal_ = [
locale	lokalo	n. part of a building with a definite purpose	
place	lokalo	n. part of a building with a definite purpose	
]

_stigm_ = [
spiracle	stigmo	n. respiratory structure of an animal	w
pore	stigmo	n.	
pistil	stigmo	n. receptive surface of a flower	w
]

_resum_ = [
summary	resumo	n.	w
abstract	resumo	n.	w
résumé	resumo	n.	
]

_embaras_ = [
embarrassment	embaraso	n.	w
]

_agent_ = [
agent	agento	n.	w
]

_rigor_ = [
strict	rigora	adj.	w
rigorous	rigora	adj.	w
]

_konstat_ = [
scientifically demonstrate	konstati	v.tr ascertain	
discover	konstati	v.tr ascertain	
find out	konstati	v.tr ascertain	
prove	konstati	v.tr ascertain	
]

_protekt_ = [
protect	protekti	v.tr esp through influence or authority	w
protection	protekto	n.	w
protective	protekta	adj.	w
protectively	protekte	adv.	w
]

_or_ = [
gold	oro	n.	w
golden	ora	adj.	w
edged with gold	rande orumita	adj. 	s
]

_arĝent_ = [
silver	arĝenta	adj.	w
silver	arĝento	n.	w
]

_gas_ = [
gas	gaso	n. state of matter	w
gases	gasoj	n.	w
]

_kot_ = [
mud	koto	n.	w
muck	koto	n. mud	w
]

_funebr_= [
mournful	funebra	adj. 	w
funeral	funebra	adj. 	w
]

_sof_ = [
sofa	sofo	n. furniture	w
]

_titol_ = [
headed	titolita	adj. had a text heading of	
entitled	titolita	adj. given the title of	w
]

_eskap_ = [
escape	eskapi	v.tr.ntr	w
]

_fakt_ = [
fact	fakto	n.	w
]

_ignor_ = [
ignore	ignori	v.tr	w
disregarding	ignorante	adv. while ignoring	s
]

_konsider_ = [
dreamed of	konsideris	v.tr considered	
takes no account of me	ne konsideras min	phr.	
considering	konsiderante	adv. in light of	w
]

_komplik_ = [
complicated	komplika	adj.	w
]

_efik_ = [
effect	efiko	n. action of something having an effect	w
effective	efika	adj.	w
efficacious	efika	adj.	w
]

_jen_ = [
here is	jen	part.	s
here's	jen	part.	w
here was	jen	part.	s
there’s	jen	part. behold	w
that’s all	jen ĉio	phr.	w
here and there	jen kaj jen	phr.	w
there, now	jen, nun	interj.	s
there	jen	interj.	w
there, there	jen, jen.	interj. comforting words	w
there, now	jen, nun	interj.	s
behold	jen	interj.	w
as follows	jene	adv.	s
this	jeno	n. the following, "this" which follows	w
]

_poŝ_  = [
pocket	poŝo	n.	w
]

_ironi_ = [
ironically	ironie	adv.	w
]

_kaj_ = [
and	kaj	conj.	w
both	kaj	conj. kaj ... kaj, both ... and	w
]

_ekzempl_ = [
example	ekzemplo	n.	w
instance	ekzemplo	n.	w
]

_river_ = [
river	rivero	n.	w
stream	rivereto	n.	w
]

_mont_ = [
mount	monto	n. part of the name of a mountain	w
mountain	monto	n.	w
hill	monteto	n.	w
]

_bord_ = [
bank	bordo	n. as in river-banks	w
seacoast	marbordo	n.	w
shore	bordo	n.	w
]

_kanton_ = [
canton	kantono	n. Swiss canton	w
county	kantono	n. U.S. county	w
]

_rajd_ = [
ride	rajdi	v.tr.ntr to ride astride something	w
]

_breĉ_ = [
rift	breĉo	n.	w
]

_pec_ = [
scrap	pecaĉo	n.	w
piece	peceto	n.	
]

_ŝut_ = [
pour	ŝuti	v.tr pour a non-liquid	
]

_bokal_ = [
jar	bokalo	n.	w
fishbowl	bokalo	n.	w
]

_sprit_ = [
witty	sprita	adj.	w
clever	sprita	adj.	w
]

_kongres_ = [
congress	kongreso	n.	w
convention	kongreso	n.	w
]

_nub_ = [
cloud	nubo	n.	w
]

_magazen_ = [
department store	magazeno	n. 	w
supermarket	magazeno	n. 	w
magazine	magazeno	n. for explosives	w
shop	magazeno	n.	
warehouse	magazeno	n.	w
]

_ne_ = [ 
not	ne	adv.	
]

_avert_ = [
warn	averti	v.tr	w
warning	averto	n.	w
]

_peĉ_ = [
bad luck	peĉo	n.	w
pitch	peĉo	n. tar	w
tar	peĉo	n.	s
]

_sabl_ = [
sand	sablo	n.	w
sandy	sabla	adj.	w
]

_sezon_ = [
season	sezono	n.	w
unseasonably	malsezone	adv.	w
]

_komplez_ = [
gracious	kompleza	adj. courteous, obliging	w
]

_arm_ = [
men of arms	armuloj	n. 	w
]

_malav_ = [
generous	malavara	adj.	w
]

_van_ = [
idle	vana	adj. fruitless	w
in vain	vane	adv.	w
vainly	vane	adv.	w
vain	vana	adj. non-productive	w
]

_mur_ = [
wall	muro	n. ARCHTECTURE	w
]

_reciprok_ = [
in return	reciproke	adv.	w
]

_diluv_ = [
deluge	diluvo	n.	w
]

_persvad_ = [
persuasion	persvado	n.	w
persuade	persvadi	v.tr	w
win over	persvadi	v.tr	w
]

_humil_ = [
humbly	humile	adv.	w
]

_princ_ = [
prince	princo	n.	w
princess	princino	n.	w
]

_princip_ = [
principle	principo	n. fundamental idea	w
]

_geni_ = [
genius	genio	n. great ability	w
genius	geniulo	n. a person with great ability	w
]

_net_ = [
distinct	neta	adj.	
clearly visible	neta	adj.	
rough draft	malneto	n.	
]

_rezult_ = [
result	rezulto	n.	w
consequence	rezulto	n.	w
effect	rezulto	n.	w
]

_medi_ = [
environment	medio	n.	w
]

_medium_ = [
medium	mediumo	n. spirit medium	w
]

_infer_ = [
infernal	infera	adj. 	w
hellish	infera	adj.	w
]

_event_ = [
event	evento	n.	w
]

_flos_ = [
floated	flosis	v.ntr	w
]

_invit_ = [
invite	inviti	v.tr	w
]

_uz_ = [
use	uzi	v.tr	
it is used	ĝin uzitas	phr.	s
age-worn	epoke eluzita	phr.	s
]

_moder_ = [
in moderation	modere	adv.	w
]

_aer_ = [
air	aero	n.	w
]

_atenc_ = [
assault	atenci	v.tr	
rape	seksatenci	v.tr	
]

_salubr_ = [
unwholesome	nesalubra	adj.	w
]

_gest_ = [
makes a gesture	gesti	v.ntr	w
]

_fand_ = [
melt away	forfandiĝi	v.ntr	w
merge	kunfandiĝi	v.ntr become melted together	w
]

_kultiv_ = [
cultivate	kultivi	v.tr cultivate crops 	w
till	kultivi	v.tr till the soil	w
]

_vant_ = [
vain	vanta	adj. related to vanity	w
]

_pitoresk_ = [
picturesque	pitoreska	adj.	w
picturesqueness	pitoreskeco	n.	w
]

_skulpt_ = [
sculpture	skulptaĵo	n. 	w
]

_kongru_ = [
matchless	senkongrua	adj.	w
]

_desegn_ = [
draw	desegni	v.tr 	w
]

_lak_ = [
lacquer	laki	v.tr apply lacquer ie varnish 	w
lacquer	lako	n. ie varnish 	w
]

_lini_ = [
line	linio	n. linear mark or line of text	w
curvilinear	kurbe-linia	adj. ART	w
first few lines	unuajn kelkajn liniojn	phr.	s
]

_slab_ = [
slab	slabo	n. eg over a grave	w
]

_maŭzole_ = [
mausolean	maŭzolea	adj.	w
mausoleum	maŭzoleo	n.	w
]

_komod_ = [
chest of drawers	komodo	n.	w
]

_raŭk_ = [
hoarse	raŭka	adj.	w
]

_mut_ = [
dumbly	mute	adv.	
]

_glos_ = [
glossary	glosaro	n. 	w
]

_print_ = [
print out	printi	v.tr eg from a computer file	
]

_rostr_ = [
snout	rostro	n.	w
proboscis	rostro	n.	w
trunk	rostro	n.	w
]

_kavern_ = [
cave	kaverno	n. esp a natural cave	w
cavern	kaverno	n.	w
]

_strangol_ = [
choking	strangolanta	adj. strangling	
]

_asert_ = [
claim	aserti	v.tr express in good faith an opinion that a thing is true	w
assert	aserti	v.tr express in good that a thing is true	w
]

_par_ = [
pair	paro	n.	w
couple	paro	n.	w
]

_rent_ = [
dividend	rento	n.	
interest payment	rento	n.	
interest rate	rentumo	n.	w
]

_emoci_ = [
emotion	emocio	n.	w
affect	emocio	n. an emotion	
]

_pram_ = [
ferryboat	pramo	n.	w
]

_ĉantaĝ_ = [
blackmail	ĉantaĝo	n.	w
racket	ĉantaĝo	n. corrupt enterprise; especially blackmail	w
]

_ond_ = [
wave	ondo	n.	w
]

_neglekt_ = [
neglected	neglektata	adj.	w
]

_pasi_ = [
passionately	pasie	adv.	w
]

_novic_ = [
novice	novico	n. religious order or inexpert	w
]

_mebl_ = [
furniture	meblo	n. piece of furniture	w
]

_ŝrik_ = [
shrieks	ŝrikoj	n.	w
shriek forth	elŝriki	v.ntr	s
]

_kalumni_ = [
slander	kalumnio	n.	w
libel	kalumnio	n.	w
]

_magi_ = [
magical	magia	adj.	w
]

_kaldron_ = [
cauldron	kaldrono	n. 	w
]

_kaldron_ = [
elf	elfo	n.	w
sprite	elfo	n.	w
]

_aŭgur_ = [
omen	aŭguro	n. more mystical 	w
prophesied	aŭguris	v.tr	
portentous	malbonaŭgura	adj.	w
]

_bizar_ = [
bizarre	bizara	adj.	w
]

_familiar_ = [
familiarly	familiare	adv.	w
]

_dens_  = [
thickly	dense	adv.	w
]

_produkt_ = [
produce	produkti	v.tr	w
]

_projekt_ = [
design	projekto	n. plan of action	w
]

_modest_ = [
demurely	modeste	adv.	w
]

_objekt_ = [
object	objekto	n. physical object; mental concept; grammatical object	w
thing	objekto	n. object	w
concept	objekto	n. physical object; mental concept; grammatical object	
]

_ĉas_ = [
hunt	ĉasi	v.tr	w
]

_punkt_ = [
point	punkto	n. exact location	w
]

_afiŝ_ = [
poster	afiŝo	n.	w
]

_sincer_ = [
truly	sincere	adv. sincerely	w
candor	sincereco	n.	w
]

_hor_ = [
hour	horo	n.	w
what time is it	kioma horo estas	phr.	w
half an hour	duona horo	phr.	w
lost track of the hours	perdis la spuron de la horoj	phr.	
an hour ago	antaŭ horo	phr.	s
]

_insul_ = [
island	insulo	n.	
]

_orgi_ = [
orgy	orgio	n. wild party	w
]

_krajon_ = [
pencil	krajono	n.	w
]

_poz_ = [
pose	pozo	n.	w
]

_procez_ = [
process	procezo	n. as a natural process	w
natural process	procezo	n.	s
]

_propon_ = [
offer	proponi	v.tr offer something or to do something	w
]

_celebr_ = [
observed	celebrita	adj. ritual celebration	s
]

_perspektiv_ = [
outlook	perspektivo	n.	
]

_grund_ = [
soil	grundo	n. soil	w
]

_varlet_ = [
squire	varleto	n.	w
]

_sven_ = [
swooning	svenigema	adj. prone to induce swooning	s
]

_elefant_ = [
elephant	elefanto	n.	w
]

_muŝ_ = [
flies	muŝoj	n.	w
]

_ekspres_ = [
express	ekspreso	n.	w
]

_bier_ = [
beer	biero	n.	w
have a beer	bierumi	v.ntr	s
]

_staci_ = [
station	stacio	n.	w
station	stacidomo	n.	w
]

_felt_ = [
felt	felto	n.	w
]

_statik_ = [
static	statika	adj.	w
]

_venĝ_ = = [
vindictive	venĝema	adj. 	w
]

_trafik_ = [
traffic	trafiko	n.	w
]

_fum_ = [
smoking	fuma	adj. smokey	w
]

_mumi_ = [
mummified	mumiigita	adj.	w
mummy	mumio	n.	w
]

_kabinet_ = [
cabinet	kabineto	n. in a government	
study	kabineto	n.	
exhibition hall	kabineto	n. small exhibition hall	
office	kabineto	n.	
]

_rendevu_ = [
engagement	rendevuo	n.	w
appointment	rendevuo	n.	w
]

_plac_ = [
square	placo	n. in a street adress ie town square	w
]

_palm_ = [
palm	palmo	n. palm tree	w
palm-tree	palmo	n. palm tree	w
]

_pin_ = [
pine woods	pinaro	n.	s
]

_rosmaren_ = [
rosemary	rosmareno	n.	w
]

_cinik_ = [
indecent	cinika	adj. esp. of people	
libertine	cinika	adj. esp. of people	
libertine	cinikulo	n. a libertine person	
obscene	cinika	adj. esp. of people	
]

_mit_ = [
myth	mito	n.	w
mythology	mitologio	n.	w
mythic	mita	adj. 	w
scholar of mythology	mitologo	n.	w
]


_fenomen_ = [
phenomenon	fenomeno	n.	w
phenomena	fenomenoj	n.	w
]

_dolar_ = [
buck	dolaro	n. dollar	w
dollar	dolaro	n.	w
]

_valiz_ = [
bag	valizo	n. suitcase	w
]

_nokt_ = [
spend the night	tranokti	v.ntr	s
spent nights	tranoktis	v.ntr	s
night	nokto	n.	w
tonight	ĉi-nokte	adv.	
]

_operaci_ = [
operation	operacio	n.	w
]

_planed_ = [
planet	planedo	n.	w
]

_profit_ = [
profit from	profiti	v.tr	w
take advantage of	profiti	v.tr	w
]

_mol_ = [
tender	mola	adj. in regard to meat	w
]

_ĵak_ = [
jack	ĵako	n. electrical or telephone jack ELECTRIC	w
]

_krad_ = [
lattice	kradita	adj. covered by a lattice	
]

_lek_ = [
lick	leki	v.tr	w
]

_luks_ = [
luxury	lukso	n.	w
luxuriance	lukseco	n.	w
]

_mor_ = [
manners	moroj	n. eg 'mind your manners'	w
]

_mark_ = [
mark	marko	n.	w
]

_ebl_ = [
be possible	ebli	v.ntr	s
enabled	ebligis	v.ntr	w
impossible	neeble	adv.	w
might	eble	adv.	w
perhaps	eble	adv.	w
possibly	eble	adv.	w
opportunities	ebloj	n. options	w
maybe	eble	adv.	w
as possible	kiel eble	adv.	s
as possible	kiel eble plej	phr.	s
as possible	laŭeble	adv.	s
]

_akcident_ = [
unglücksfall	akcidento	n. German, accident	
]

_kverk_ = [
oaken	kverka	adj.	w
oak	kverko	n. oak tree	w
]

_forc_ = [
greenhouse	forcejo	n.	w
conservatory	forcejo	n.	w
]

_kolekt_ = [
collection	kolekto	n.	w
]

_kamer_ = [
chamber	kamero	n. in a machine as combustion chamber	w
closet	kamero	n.	
]

_geril_ = [
guerilla	gerilano gerilisto	n.	w
guerilla war	gerilo	n.	w
]

_absint_ = [
absinthe	absinto	n.	w
]

_kopi_ = [
photocopy	kopio	n.	
imitation	kopio	n.	w
reproduction	kopio	n.	
]

_trajn_ = [
train	trajno	n.	w
express	eksprestrajno	n. express train	
]

_intervju_ = [
interview	intervjuo	n.	w
]

_tajd_ = [
tide	tajdo	n.	w
]

_kript_ = [
vault	kripto	n.	w
cryptical	kripta	adj.	w
]

_latun_ = [
brass	latuno	n. 	w
]

_raket_ = [
rocket	raketo	n.	w
]

_ŝlim_ = [
slime	ŝlimo	n.	w
sludge	ŝlimo	n.	w
]

_fantasm_ = [
phantasm	fantasmo	n.	w
]

_plag_ = [
haunted	plagita	adj. haunted figuratively	w
]

_ogr_ = [
ogre	ogro	n. 	w
]

_bobel_ = [
bubbled	bobelis	v.ntr	w
bubbling	bobelanta	adj.	w
]

_apelaci_ = [
appeal	apelacii	v.ntr	w
]

_teren_ = [
country	tereno	n. terrain	s
]

_etiked_ = [
label	etikedo	n.	w
]

_plur_ = [
several	pluraj	adj.	w
]

_kategori_ = [
category	kategorio	n.	w
]

_divers_ = [
varied	diversa	adj.	w
various	diversa	adj.	w
]

_nuanc_ = [
touch	nuanco	n. delicate distinction	
]

_parentez_ = [
side comment	parentezo	n.	s
parenthetical expression	parentezo	n.	s
]

_polu_ = [
pollution	poluo	n. environmental pollution	w
environmental pollution	poluo	n.	s
]

_ekstrem_ = [
extremely	ekstreme	adv.	w
uttermost	plej ekstrema	adj.	w
]

_eskvizit_ = [
exquisite	eskvizita	adj.	w
]

_kruc_ = [
junction	vojkruciĝo	n.	w
]

_gigant_ = [
gigantic	giganta	adj.	w
]

_korupt_ = [
incorruptibility	nekorupteblo	n.	w
]

_registr_ = [
record	registri	v.tr	w
]

_egal_ = [
match	egali	v.tr	w
]

_babil_ = [
babble	babiladi	v.tr.ntr	w
chat	babili	v.tr.ntr	w
]

_aler_ = [
awning	alero	n. roof overhang 	w
roof overhang	alero	n.	
eave	alero	n. roof overhang	
]

_lamp_ = [
lamp	lampo	n.	
]

_akord_ = [
accord	akordo	n.	w
]

_semajn_ = [
week	semajno	n.	w
three weeks before	tri semajnojn antaŭe	adv.	
]
_histori_ = [
history	historio	n. 	w
prehistoric	prahistoria	adj. 	w
]

_geologi_ = [
geological	geologia	adj.	w
geology	geologio	n.	w
]

_frakas_ = [
smash	frakasi	v.tr	w
brittle	frakasebla	adj. shatterable	w
]

_ekran_ = [
screen	ekrano	n.	w
]

_konfit_ = [
jammy	konfitaĵa	adj.	w
]

_sordid_ = [
sordid	sordida	adj.	w
]

_glut_ = [
sucked under	estis englutita	phr. was swallowed	
take a pill	gluti pilolon	phr.	
]

_grot_ = [
small cave	groto	n. esp a decorated or artificial cave	
]

_proviz_ = [
supply	provizi	v.tr one usually provizas someone with (per or je) something	w
provision	provizi	v.tr one usually provizas someone 'with' (per or je) something	
]

_provizor_ = [
temporarily	provizore	adv.	w
]

_sobr_ = [
sober	sobra	adj.	w
]

_rub_ = [
rubbish	rubaĵo	n.	w
]

_divid_ = [
share	dividi	v.tr	
divide	dividi	v.tr 	w
]

_brak_ = [
arm	brako	n.	W
hug	brakumi	v.tr	w
embrace	brakumi	v.tr	w
]

_ceremoni_ = [
ceremony	ceremonio	n.	w
]

_kompani_ = [
company	kompanio	n. group of people or coexistence	w
]

_verdikt_ = [
dictum	verdikto	n. incl a bad diagnosis	
]

_esting_ = [
quench	estingi	v.tr cause to stop burning 	w
]

_pest_ = [
plague	pesto	n.	w
]

_nominal_ = [
nominal	nominala	adj.	w
]

_pup_ = [
doll	pupo	n.	w
]

_miks_ = [
mingle	intermiksiĝi	v.ntr	w
coming between	enmiksiĝis inter	phr.	w
was coming between	estis enmiksiĝanta inter	phr.	
]

_fulm_ = [
glistening	fulmetada	adj.	
]

_vortic_ = [
vortex	vortico	n.	w
]

_radius_ = [
radius	radiuso	n. 	w
]

_akv_ = [
water	akvo	n.	w
wasser	akvo	n. German, water	
]

_masiv_ = [
solid	masiva	adj. not porous (pora) or hollow (kava)	
]

_kran_ = [
faucet	krano	n.	w
]

_bambu_ = [
bamboo	bambuo	n.	w
]

_susur_ = [
rustle	susuro	n.	w
]

_hero_ = [
hero	heroo	n. 	w
]

_posed_ = [
possess	posedi	v.tr	w
]

_poezi_ = [
poetic	poezia	adj.	
]

_pensi_ = [
pension	pensio	n.	
retired person	pensiulo	n.	
retiree	pensiulo	n.	
]

_barb_ = [
greybeard	grizbarbo	n.	w
]

_infan_ = [
child	infano	n.	w
children	infanoj	n.	w
]

_konvink_ = [
convince	konvinki	v.tr	w
conviction	konvinkiĝo	n.	w
]

_interez_ = [
interest rate	interezo	n.	w
]

_impost_ = [
tax	imposti	v.tr	w
]

_volumen_ = [
volume	volumeno	n. area times thickness	w
]

_polur_ = [
polish	poluri	v.tr shine by rubbing	w
]

_likv_ = [
liquid	likvo	n.	w
]

_relikv_ = [
relic	relikvo	n.	w
]

_religi_ = [
religious	religia	adj.	w
religion	religio	n.	w
]

_monaĥ_ = [
monk	monaĥo	n.	w
half monk	duonmonaĥo	n.	s
]

_pastr_ = [
priest	pastro	n.	w
high priest	ĉefpastro	n.	
]

_templ_ = [
temple	templo	n.	w
]

_transcend_ = [
transcendent	transcenda	adj.	w
transcend	transcendi	v.tr	w
]

_bibli_ = [
bible	biblio	n. 	w
biblical	biblia	adj. 	w
]

_sekret_ = [
secret	sekreto	n.	w
]

_giĉet_ = [
sales counter	giĉeto	n.	
sales window	giĉeto	n.	
]

_balustrad_ = [
balustrade	balustrado	n.	w
railing	balustrado	n.eg around a balcony	w
]

_trak_ = [
track	trako	n.	w
]

_hotel_ = [
hotel	hotelo	n.	w
]

_titan_ = [
titanic	titana	adj. gigantic	w
]

_kanon_ = [
cannon	kanono	n. 	w
]

_tatu_ = [
tattoo parlor	tatuejo	n.	w
]

_katen_ = [
chain	kateni	v.tr put a person in chains	w
]

_svarm_ = [
teem	svarmi	v.ntr swarm	
]

_vernis_ = [
varnish	vernisi	v.tr apply varnish ie lacquer ART	w
varnish	verniso	n. ie lacquer ART	w
]

_galeri_ = [
gallery	galerio	n. ART	w
]

_ilustr_ = [
illustration	ilustraĵo	n.	w
]

_membr_ = [
member	membro	n.	w
]

_simbol_ = [
symbol	simbolo	n.	w
]

_pist_ = [
pound	pisti	v.tr	w
]

_vapor_ = [
vaporous	vapora	adj.	w
]

_eman_ = [
emanate	emani	v.ntr	w
]

_impres_ = [
impression	impreso	n.	w
]

_dezajn_ = [
pattern	dezajno	n. design pattern, layout, or aesthetic arrangement	
]

_klimat_ = [
climate	klimato	n.	w
]

_suĉ_ = [
sucked	suĉita	adj.	
]

_drat_ = [
wire	drato	n.	w
]

_tikl_ = [
tickled	tiklita	adj.	
]

_soldat_ = [
soldier	soldato	n.	w
]

_niĉ_ = [
niche	niĉo	n.	w
]

_kont_ = [
account	konto	n.	
accountant	kontisto	n.	
bookkeeper	kontisto	n.	
]

_teori_ = [
theoretical	teoria	adj. 	w
theory	teorio	n.	w
]

_scienc_ = [
sciences	sciencoj	n.	
scientific	scienca	adj.	w
]

_botel_ = [
bottled up	enboteligota	adj. put in a bottle in the future	
]

_manik_ = [
bare-armed	senmanika	adj. sleeveless	
]

_stel_ = [
star	stelo	n. star in the sky	w
]

_aspir_ = [
aspire	aspiri	v.tr.ntr	w
]

_bid_ = [
bead	bido	n.	w
]

_lard_ = [
lard	lardi	v.tr decorating something unnecessarily	w
]

_pigr_ = [
lazy	pigra	adj.	w
]

_apog_ = [
lean	apogi	v.tr to lean a thing against another thing to prop it up	
leant	apogis	v.tr to lean a thing against another thing to prop it up	
]

_jur_ = [
jurisprudence	juro	n. the science of law	w
]

_lord_ = [
lord	lordo	n. British nobility	
lady	lordino	n. British nobility	
]

_mas_ = [
mass	maso	n. in physics	w
quantity	maso	n. indefinite quantity	w
]

_evolu_ = [
evolve	evolui	v.ntr	w
evolutionist	evoluiisto	n.	w
be transformed	evolui	v.ntr	
]

_fut_ = [
foot	futo	n. distance measure	w
feet	futoj	n. distance measure	w
]

_abrupt_ = [
abruptly	abrupte	adv.	w
]

_aflikt_ = [
affliction	aflikto	n.	w
]

_konform_ = [
accordingly	konforme	adv. so that it's similar to a model object	w
]

_maksimum_ = [
at most	maksimume	adv.	w
]

_bilanc_ = [
balance	bilanci	v.tr balance an account	w
balance sheet	bilanco	n.	w
]

_aŭr_ = [
aura	aŭro	n.	w
]

_svag_ = [
vague	svaga	adj. indistict, ill-defined	w
]

_veter_ = [
weather	vetero	n.	w
]

_konvulsi_ = [
upheaval	konvulsio	n.	w
]

_noval_ = [
wool gathering	novali	v.ntr figuratively lie fallow	w
lie fallow	novali	v.ntr	s
]

_pes_ = [
weigh	pesi	v.tr to weigh an object	w
]

_univers_ = [
universe	universo	n.	w
]

_virg_ = [
virgin	virga	adj.	w
]

_juk_ = [
itches	jukas	v.tr (+sin)	w
]

_puls_ = [
throb	pulso	n.	w
]

_gaz_ = [
gauze	gazo	n.	w
]

_atak_ = [
attack	atako	n.	w
]

_fon_ = [
background	fono	n.	w
]

_aparten_ = [
belong	aparteni	v.ntr	w
]

_boat_ = [
boat	boato	n.	w
]

_situ_ = [
be situated	situi	v.ntr	w
]

_lantern_ = [
lantern	lanterno	n.	w
]

_paradiz_ = [
paradisal	paradiza	adj.	w
paradisiacal	paradiza	adj.	w
paradise	paradizo	n.	w
]

_parfum_ = [
perfume	parfumo	n.	w
]

_rezist_ = [
resist	rezisti	v.tr.ntr	w
irresistible	nerezistebla	adj.	w
]

_debit_ = [
retail	debiti	v.tr to sell retail	w
market	debito	n. market for something,wholesale or retail	
]

_ŝok_ = [
shock	ŝoko	n.	w
]

_dres_ = [
train	dresi	v.tr wild animals	
tame	dresi	v.tr wild animals	w
]

_triumf_ = [
triumph	triumfo	n.	w
triumphant	triumfa	adj.	w
triumphantly	triumfe	adv.	w
]

_rad_ = [
wheel	rado	n.	w
]

_radik_ = [
root	radiko	n. 	w
]

_ranunkol_ = [
buttercup	ranunkolo	n.	w
]

_gondol_ = [
take your gondola	per via gondola	phr.	s
]

_ĉerk_ = [
coffin	ĉerko	n. 	w
]

