exercise	ekzerco	n. an exercise	
exertion	streĉo	n.	
exhibit	ekshibicio	n.	
exhibit	ekspozicio	n.	
exhibition hall	kabineto	n. small exhibition hall	
exhibitionism	ekshibicio	n.	
exhibitions	ekspozicioj	n.	
existence	ekzistado	n. the ongoing fact of one's existing	
existence	ekzisto	n.	
existing	efektiva	adv. actually existing	w
exit	elirejo	n.	
expect	atendi	v.	
expectation	anticipio	n.	w
expected	estus atendinta	would have been expecting	
experience	sperti	v.	w
experience	sperto	n.	w
experienced	sperta	adj.	w
experiment with	provi	v.	
expert	sperta	adj. knowledgeable	w
expert	spertulo	n.	
expertise	sperteco	n.	
expertise	sperto	n.	
explain	klarigi	v.	
explode	krevi	v.	
expression	esprimo	n.	w
expression	mieno	n. appearance of the face	w
extra bit	superfluo	n.	
extremely	ekstreme	adv.	
face	alfronti	v.tr face adversity	w
face	fronti	v.ntr to face someone	
face powder	pudro	n.	w
facilitator	peranto	n.	w
fact	fakto	n.	w
faculty	fakulto	n. capability	
faded away	fadis	v.	w
faded out	fadis	v.ntr	w
fair	justa	adj.	w
fairly	sufiĉe	adv.	
fall	kuŝiĝi	v.ntr a thing to fall flat like a cut tree	
fall-out	sekvo	n.	
fallen	falinta	adj. fallen because it once fell	
fallow land	novalo	n. land lying fallow	w
falls	falas	v.ntr	
fame	famo	n.	w
fantasy	fantazio	n.	w
fare	farti	v.	w
fart	furzi	v.	w
farther out	pli fore	adv.	
fascinate	fascini	v.tr	w
fascination	fascinado	n.	w
fashionable	mojosa	adj.	
fast	firme	adv. firmly	w
fastened itself	fiksiĝis	v.ntr	
fat	dika	adj. of people or animals	
fat	graso	n.	
fat	korpulenta	adj. of people	
fate	sorto	n.	w
faucet	krano	n.	w
faultfinding	troa kritikado	phr. excessive criticism	w
favor	favori	v. be favorable toward	w
favored	favorata	adj.	
favorite	plej amata	best loved	
favorite	plej ŝatata	adj.	
favorite	preferata	adj. preferred	
favourable	favora	adj. eager to grant advantage to	
favoured	favori	v.tr	
fears	timas	v.tr	
fearsomely	timige	adv.	w
feast	festeni	v. attend a party	
feast	festeno	n.	
feel	fartas	v.ntr	
feel	senti	v.tr	
feeling	sento	n.	
feet	futoj	n. distance measure	w
fell	falis	v.ntr	
fell fate	fatalo	n.	
fellow Esperantist	samideano	n.	
felt	sensis	v.tr physical sensation	
felt	sentis	v.tr had an impression	
ferryboat	pramo	n.	w
festival	festivalo	as in “film festival”	
festive	festa	adj.	w
festoon	festono	n.	w
fight	batali	v.ntr	
figure	figuro	n.	
fill	plenigi	v.tr make full	
filled	ŝvela	adj.	
filth	malpuraĵo	n.	
final	fina	adj.	
finally	fine	adv.	
finally	finfine	adv.	
find	trovi	v.tr	
find out	konstati	v.tr ascertain	
find out about	ekscii	v.	
finding fault	kritiki	v.	
finish	fini	v. finish something or doing something	
fire	fajro	n.	
firm	firmao	n.	
firm	firmo	n.	
first	komenca	adj. initial, at the beginning	
first few lines	unuajn kelkajn liniojn	*	
first name	antaŭnomo	n. personal name or given name	
fishbowl	bokalo	n.	
fished out	elprenis fiŝe	phr.	
fit	taŭga	adj. suitable	
fit	taŭgi	v.ntr be suitable	
fitting	konvena	adj.	w
fix	fiksi	v.tr attach to a place	
flag	flago	n.	
flame	flamo	n.	w
flash	ekbrilo	n.	
flat	ebena	adj. not bumpy	
flat	plata	adj.	
flattering	flata	adj.	
flawless	perfekta	adj.	
fled	fuĝis	v.ntr flee from danger	
flies	flugas	v.ntr	
flirt	petoli	v.	
floated	flosis	v.	
flock	amasiĝi	v.ntr to pile up or become a crowd	
flood	inundo	n.	
floor	etaĝo	n. story of a building	
floor	planko	n.	
flower-seller	flor’vendisto	n.	
flown	flugis	v.ntr	
flows	fluas	v.ntr	
fly	flugi	v.	
fold	faldi	v.tr	
follow	persekuti	v.tr as prey	
follow	sekvi	v.tr	
fondly	ame	adv.	
font	fonto	n.	
fool	malsaĝulo	n.	
foolish	malsaĝa	adj.	
foolishly	malsaĝe	adv.	
footstep	pied'paŝo	n.	
for instance	ekzemple	adv.	
for the first time	unuafoje	adv.	
for the life of him	eĉ por savi sian vivon	phr.	
forbid	malpermesi	v.tr	
force	forto	n.	
forcibly	devigante	adv.	w
foreman	laborestro	n.	w
forget	forgesi	v.tr	w
forgetfulness	forgesemo	n.	
forgive	pardoni	v.tr forgive someone or something	
forgiveness	kompato	n.	
forgotten	forgesita	adj. was forgotten	
form	formo	n. ie shape	
formal banquet	bankedo	n.	
sent away	forsendis	v.tr	
fortunate	fortuna	adj.	
forwards	antaŭen	adv.	
fought	batalis	v.ntr	
found	fondi	v. to setup incl an org	w
found	trovis	v.tr	
foundation	fondaĵo	n. charitable foundation	
foundation	fondumo	n. charitable foundation	
foundation	fundamento	n. of a building or essential basis	
founding	fondo	n.	
fountain	fontano	n.	
fountain	fonto	n.	
fragile	facilrompa	adj.	
fragrant	aroma	adj.	
framed	enkadrigita	adj. contained within a frame	
framework	kadraro	n.	
frantic	freneza	adj. crazy	
frantic	furioza	adj. furious	
free	libera	adj.	w
freedom	libereco	n.	w
fresh	freŝa	adj.	w
freshness	freŝeco	n.	w
frolic	petoli	v.	
frustrate	ĉagreni	v.	
frying pan	pato	n.	w
fulfil	plenumi	v.tr	
fund	fonduso	n. charitable trust	
funny	kurioza	adj. strange or curious	w
funny	stranga	adj. strange or curious	w
furpiece	pelto	n.	
furry	vila	adj.	w
further	plua	adj.	
further	plue	adv.	
future tense	futuro	n. in grammar	w
fuzzy	vila	adj.	w
gain	gajni	v.tr	
gain	lukri	v.	
gala	festeno	n.	
gallery	galerio	n.	
galvanise	galvanizi	v.tr	w
game	ludo	n.	w
garden	ĝardeno	n.	w
gas	gaso	n. state of matter	
gasoline	benzino	n. car fuel	w
gasp	anhelo	n.	
gate	pordego	n.	
gauche	plumpa	adj.	
gave	donis	v.tr	
gave up	rezignis	v.tr to abandon as unworkable	
general	ĝenerala	adv.	
generally	ĝenerale	adv. In general	w
genteel	ĝentila	adj.	w
gentle	dolĉa	adj. more intense than milda	
gentle	milda	adj. more neutral than dolĉa	
genuine	aŭtentika	adj. original, not forged	
genuine	vera	adj.	
genuinely	efektive	adv. really, actually, indeed	
genuinely	vere	adv. truthfully, in a real way, admittedly	
gesture	gesto	n.	w
get on	farti	v.	
ghetto	geto	n. Jewish quarter	w
give	doni	v.tr	w
give up	rezigni	v.tr	w
give up claims to	rezigni	v.	
give up Esperanto	kabei	v.	
gladly	volonte	adv. willingly	
glass	glaso	n. a drinking glass	w
glass	vitra	adj. made of glass	
glimmered	glimis	v.ntr	w
glimpse	ekvido	n.	w
glistening	fulmetada	adj.	
glittering	briletanta	adj.	w
globe	globo	n.	
gloriously	glore	adv.	w
glory	gloro	n.	
gloss	poluro	n.	
glow	brilo	n.	
go	iri	v.ntr	
go back	retroiri	v.ntr	
go for a stroll	promeni	v. incl in a boat, bike, car, by foot, etc	
go for an outing	promeni	v. incl in a boat, bike, car, by foot, etc	
go forward	antaŭen'iru	v.ntr	
go-between	peranto	n.	w
goal	celo	n.	w
goal	golo	n. in football and similar games	w
goblet	pokalo	n. stemmed glass	w
going for a drive	veturi	v.ntr	
gold	oro	n.	w
gondola	gondolo	n.	w
gondolier	gondolisto	n.	w
good	bona	adj.	w
goodbye	adiaŭ	int. forever or long time	
goodbye	ĝis la revido	phr	
goodwill	bonvolo	n.	w
goof around	petoli	v.	w
gossip	klaĉi	v.	
gossip	klaĉo	n. gossip, always negative	
got out	eliris	v.ntr	
grace	gracio	n. that which is graceful, like a dancer	
grace	graco	n. spiritual grace	
gradually	grade	adv.	
grail	pokalo	stemmed glass	
gratitude	dankemo	n.	
gravel	gruzo	n.	w
greasy	grasa	adj.	w
effort	peno	n.	
great effort	streĉo	n.	
greet	saluti	v.	w
grew more accustomed to	pli alkutimiĝis	phr. 	
grew tired	laciĝis	v.ntr	
grim	neŝancelebla	adj. unwavering	w
groan	ĝemego	n.	
grotesque	groteska	adj.	w
grotto	groto	n.	w
ground floor	teretaĝo	n.	w
grove	arbareto	n.	w
grow	kreski	v.ntr to grow, increase or become bigger	
grow	kreskigi	v.tr make something grow	
grows	kreskas	v.ntr	
guarantee	garantio	n.	
guaranteeing	garantiante	adv.	
guard	gardi	v.	
guard	gvardiano	n. a single guardsman	
guard	gvardio	n. eg 'Swiss Guard' or 'Red Guard'	
guard	ŝirmi	v.	
guess	diveni	v.tr	
guide	direkti	v.	
guilt	kulpo	n.	
gulf	abismo	n. abyss	w
gunpowder	pulvo	n.	w
gush	ŝpruci	v.ntr	
gutter	defluilo	n.	
guzzle	drinki	v. drink something alcoholic to excess	w
had	havis	v.tr	
had been drowned	dronis	drowned	
filled	plenigita	adj.	w
flying	fluginta	adj.	
ceased	ĉesinta	adj.	
had cut it down	dehakis ĝin	*	
had cut it off	detranĉis ĝin	*	
had fastened on	fiksiĝis	v.ntr	
gone	irinta	adj.	w
gone out	foririnta	adj.	
had known	konis	v.tr	
had led to	rezultigis	resulted in, originated	
had little enough	havis malgrande sufiĉe	adv.	
moved	moviĝinta	adj.	
risen	leviĝinta	adj.	
risen up	leviĝinta	adj.	
had saved	ŝparis	v.tr	
hair stood up on end	haroj staris al la fino	phr.	
hairy	vila	adj. esp of an animal	w
half	duone	adv.	
half exhausted	duone lacega	adj.	
half exhausted	tre laca	very tired	
halfway	duonvoje	adv.	w
hall	halo	n.	w
halo	haloo	n. in astronomy	w
halt	halti	v. come to a halt	w
hamper	ĝeni	v.	w
handsome	bela	adj.	w
handy	oportuna	adj.	
hangs	pendas	v.ntr	w
happen	okazi	v.ntr	w
happily	feliĉe	adv.	w
happily	ĝoje	adv.	w
happiness	feliĉo	n.	w
happy	feliĉa	adj.	w
hard	vigle	adv. vigorously	w
hard fact	malmola fakto	phr.	
hardly	apenaŭ	adv.	w
hardworking	laborema	adj.	w
hardy	fortika	adj.	w
hark	aŭskultu	v.	w
has given	donis	v.tr	
has loved	amis	v.tr	
hastily	haste	adv.	w
hate	malami	v.	w
hated	malamita	adj. unloved	w
hateful	malaminda	adj. deserving to be hated	w
haunt	hanti	v.tr	w
have	havas	v.tr	w
have	havi	v.tr	w
have a connection with	rilati	v.	
have a mind to	voli	v.	
have a party	festeni	v.	
have a sense about	senti	v.	
have access to	disponi	v.	
have available	disponi	v.	
suffering	suferanta	adj.	w
have been thinking	pensis	v.ntr	
have fulfilled	plenumis	v.tr	
have given	donis	v.tr	
have gone	iris	v.ntr	
have known	konis	v.tr	
have promised	promesis	v.tr	
have recovered	resaniĝis	v.ntr	
have the opinion that	opinii	v.	
have to	devi	v.	
having	havante	adv.	
headache	kapdoloro	n.	w
headlong	impete	adv. rushing unreservedly	w
hear	aŭdi	v.tr	
heard	aŭdis	v.tr	
hears	aŭdas	v.tr	
heartened	kuraĝigis	v.tr gave one courage and vitality	
hearth	kameno	n.	
heavy	peza	adj.	
hefty	forta	adj. strong	
height	alteco	n.	
help	helpi	v.tr to help	
henceforth	de nun	*	
herb	aromherbo	n. seasoning	
here is	jen	*	
here was	jen	*	
herewith	ĉi kune	adv.	w
hesitate	heziti	v.ntr	w
hesitation	hezito	n.	w
hid	kaŝis	v.tr	
hidden	kaŝita	adj.	w
hide out	transfuĝi	v.	
hideous	hida	adj.	w
hides	kaŝas	v.tr	
hiding-place	kaŝejo	n.	w
high	alta	adj.	w
high up	alte	adv.	w
higher	pli alta	adj.	
hint	aludi	v.tr	w
hit	trafi	v. to hit a target	w
hoist	argano	n. for drilling	w
hold	teni	v.tr	
hold back	sin ĝeni	v.	
hole	kavo	n.	
hole	truo	n.	
holiday	ferio	n.	
hollow	kava	adj.	
home	hejmo	hejme-at home, hejmen-toward home	
honey	mielo	n.	w
honour	honori	v.tr show respect	
honour	honoro	n.	
hooded	kapuĉata	adj. wearing a hood	w
hope	esperi	v.tr	
hope for	esperi	v.	
hopeful	esperplena	adj.	w
hopefully	espereble	adv.	w
horizon	horizonto	n.	w
horizontal	horizontala	adj.	w
horrible	horora	adj.	w
horrible	terura	adj.	w
horrible pain	dolorego	n.	
horribly	horore	adv.	w
hospitable	gastama	adj.	w
host	gastiganto	also: gastiginto	w
house	domo	n.	w
howling	hurlante	adv.	w
hum	zumi	v.tr human produced sound	w
hung	pendis	v.ntr	w
hungering	malsatante	adv.	
hunt	ĉasi	v.tr	w
hunt	persekuti	v.tr	
hurried	rapidis	v.ntr	
hurries	rapidas	v.	
hurrying	rapidanta	adj.	
I’m sorry	pardonu min	phr.	w
ice	glacio	n.	w
idea	ideo	n.	w
idealist	idealisto	n.	w
idiotic	idiota	adj.	w
idle	senokupa	adj.	w
idly	senokupe	adv.	w
if	ĉu	whether	
if so	se jes	*	
ignorant	malklera	adj. uneducated	w
ignorant	senscia	adj. unknowing	w
ignore	malatenti	v.tr	
ill-fortune	malbon'fortuno	n.	
imaginative	imagema	adj.	
imagined	imagata	ant. reala	
imitation	kopio	n.	
immediately	tuj	adv.	
immovably	nemoveble	adv.	
impatient	senpacienca	adj.	
impelling	pela	adj.	
imperative	imperativa	adj.	
imperfection	malperfektaĵo	n.	
impetus	impeto	n.	
implicate	impliki	v.	
implore	petegi	v.tr implore someone or something	
imply	implici	v.	
importance	graveco	n.	
impossible	neeble	adv.	
imposture	trompaĵo	n.	
impressive	impona	adj.	
improved	plibonigita	adj.	
impulse	impulso	n.	
in an instant	tuje	adv.	
in case of need	eventuala	adj.	
in days of yore	pra'antaŭe	adv.	
in defiance of	spite de	adv.	
in every respect	ĉia'maniere	adv.	
in front	antaŭe	adv.	
in large quantities	amase	adv.	
in love	enamiĝinte	adv.	
in moderation	modere	adv.	w
in the hope	ofesperante	adv.	
in the hope of	esperante	adv.	
in throngs	amase	adv.	
in time	ĝustatempe	adv.	w
in truth	vere	adv.	w
in vain	vane	adv.	
inaccurately	malprecize	adv.	
inadequate	nesufiĉa	adj.	
inattentive	malatenta	adj.	
incite	inciti	v.	
inclination	tendenco	n.	
inclined	emigis	v. inspired one to have a mental inclination	
inconceivable	ne'imagebla	adj. unimaginable	
inconvenience	ĝeni	v.	
increase	pliigi	v.tr make something more	
incredulous	nekredema	adj. not credulous	
indecent	cinika	adj. esp. of people	
indecent	maldeca	adj.	
indeed	ja	*	
indelible	neforigebla	adj.	
indelicate	triviala	adj.	
indescribable	nepriskribebla	adj.	
indifference	indiferenteco	n.	
indigestible	nedigestebla	adj.	
indoctrinate	inici	into a society	
inelegant	plumpa	adj.	
inexplicable	ne'klarig'ebla	adj. 	
infectious	infekta	adj.	
inflame	flamigi	v.tr raise flames in a burning thing, or excite strongly	
influence	influi	v.tr	
influence	influo	n.	
influential	influa	adj.	
inform	informi	v.tr	
informal	neformala	adj.	
inherited	heredita	adj.	
initiate	adepto	n. new member	
initiate	inici	v. into a society	
initiate	iniciati	v. be the first to do	
inn	gastejo	n.	w
innermost part	fundo	n.	
inquiry	ekzameno	n.	
inscrutable	kurioza	adj.	
inside	ene	adv.	
inside	interne	adv.	
insight	sentumo	n.	
insist	insisti	v.ntr	
inspect	kontroli	v.	
inspection	ekzameno	n. thorough inspection	
instance	ekzemplo	n.	
instance	okazo	n.	
instantly	tuj	adv.	
instead	anstataŭe	adv.	
instead of	anstataŭ	replace something with something else	
instinct	instinkto	n.	
institution	institucio	n.	
insult	ofendi	v.	
insurance policy	poliso	n.	w
intend	intenci	v.tr	w
intense	intensa	adj.	w
interest	interesi	v.	
intermediary	perilo	something intermediary	
internet	reto	n.	
interrupt	interrompi	v.tr	
intimately	intime	adv.	
introduction	enkonduko	n.	
invent	elpensi	v.tr	
investigation	enketo	n.	
invisible	nevidebla	adj.	
invite	inviti	v.	
involuntary	nevola	adj.	
iron	fero	n.	
irresistible	nerezistebla	adj.	
irritating	iritanta	adj.	
is a matter of	temi	v. often used without a stated subject	
described	priskribita	adj.	
is everywhere rife	abundas	v.	
is given up	fordonita	adj.	
is pleasing to	plaĉi	v. ie 'like' very colloquial	
is treated	traktita	adj.	
is whispering	flustras	v.	
issue	afero	n.	
it is used	ĝin uzitas	*	
it puzzled	konfuzis	v.	
it seemed	tiel ŝajnis	*.	
caught	kaptita	adj.	
it was nothing	ne dankinde	you’re welcome	
item	afero	n.	
jack	ĵako	n. electrical or telephone jack	
jammed	fiksiĝis	v.ntr	
jarring	frapiĝo	n. result of impact	
judge	taksi	v. esp when applied to people	
jurisprudence	juro	n. the science of law	w
jury	ĵurio	n.	
just	ĝuste	adv. exactly	
just	ĵus	adv. immediately preceding in time	
just	justa	adj.	
just	nur	adv. merely	
just	precize	adv. exactly	
just	tuj	immediate past	
just chanced to be	hazarde troviĝis	phr.	
just now	ĵus	occuring just a moment before now	w
just the same	same	Adv. In the same way	
just-ness	justeco	n.	
justice	justeco	n.	
justification	apologio	n. formal justification	w
kava	kavao	n.	
keen	akra	adj.	
keen	intensa	adj.	
keenest	plej akra	adj.	
keep	konservi	v.tr not lose	
keep	teni	v.tr	
kept	konservita	adj.	
kept me company	akompanis min	*	
khan	ĥano	n. leader of Turkish, Tartar, or Mongol tribe	
kind	speco	n.	w
kiss	kisi	v.tr	w
knelt	genuis	v.ntr	
knew	konis	v.tr	
know	koni	v.tr be acquainted with	
know	scii	v. know a fact	
know how to	povi	v.tr	
know how to	scipovi	v.tr more specific form of povi	
knowledge	sciaĵo	n.	
knowledgeable	sperta	adj.	
known	konata	adj.	w
knows	konas	v.tr	
knows	scias	v.tr	
komencitas	is begun	v.tr	
labour	laboro	n.	
labourer	laboristo	n.	w
lack	manko	n.	w
lady	lordino	n. British nobility	
lamely	mallerte	clumsily	
landed estate	grandbieno	n.	
lands	landoj	n. countries or some abstraction thereof	
landscape	pejzaĝo	n.	
lane	vojeto	n. small country road	
lantern	lanterno	n.	w
lapping	plaŭdanta	adj.	
lard	lardi	v. decorating something unnecessarily	
last	daŭri	v. endure	
last	fina	adj.	
last	lasta	adj. after all the others	
late	malfrue	adv.	
later	malfrue	adv.	
lattice	kradita	adj. covered by a lattice	
lawsuit	proceso	n.	
lay	kuŝigi	v.tr lay something down, make it lie	
lay	vulgara	adj.	
lay person	novulo	n.	
lazy	pigra	adj.	w
lead	konduki	v.tr	
leak	liki	v. as a container	
leak	likiĝi	v.ntr as a fluid	
lean	apogi	v.tr to lean a thing against another thing to prop it up	
lean	klini	v.tr	
leaned over	klinis sin	*.	
leant	apogis	v.tr to lean a thing against another thing to prop it up	
leaped	saltis	v.ntr	
least	malplej	*	
leave	lasi	v.	
lectern	pupitro	n.	
lecture	prelego	n.	
led off	forkondukis	v.tr	
left	foriris	v.ntr	
left	lasis	v.tr to leave behind	
left	liva	adj. maldesktra	
left	maldekstre	adv.	
lend	prunti	v.	w
length	longo	n.	w
less	malpli	adv.	
lest	pro timo ke	for fear that	
let	lasi	v.	
libel	kalumnio	n.	
libertine	cinika	adj. esp. of people	
libertine	cinikulo	n. a libertine person	
license plate	ŝildo	n.	
lick	leki	v.	w
lie	kuŝi	v.ntr be resting horizontal, have horizontal sex, occupy a space eg 'lies to the East'	
lie	kuŝiĝi	v.ntr to lie oneself down, become and become recumbent	
lie fallow	novali	v.	
lies	kuŝas	v.ntr	
lies	mensogoj	pl. untruths	
life	vivo	n.	
lift	levi	v.tr	
light	ekbruligi	v.tr start a fire	
light	malpeza	adj. lit. or fig. not heavy	
lightest	plej malpeza	adj. least heavy	
lightly	malpeze	adv.	
lightness	frivoleco	n. frivolity	
lightness	leĝereco	n. nonchalance	
lights began to rise	lumoj komencis heliĝi	w
like	kvazaŭ	conj. as if	
like	ŝati	v. to like	
like	volas	v.tr ie 'want'	
likewise	ankaŭ	adv.	
limitation	limo	n.	
line	linio	n.	
line	vico	n. queue	w
line up	respondi	v.tr	
linger	lanti	v.ntr	
lingered	daŭris	v,ntr continued	
listen	aŭskulti	v.tr	
listening	aŭskultante	adv.	
listless	senenergia	adj.	
living	vivado	n.	
loaf	bulo	n. blob of stuff	
local	loka	adj.	
locale	lokalo	n.	
logical	konsekvenca	adj.	
logical result	konsekvenco	n.	
logically related	koneksa	adj.	
lone	sola	adj.	
loneliness	soleco	n.	w
lonely	soleca	adj.	w
long	longa	adj.	
longing	sopiro	n.	w
look	aspekti	v.ntr appear as, how one looks to others	
looked forward	antaŭĝojis pri	v.	
looked forward to	antaŭĝojitaj	as in anticipated	
loom	ŝvebi	v.ntr hover	w
loom	teksilo	n.	w
loose	malfiksa	adj.	
lose	perdi	v.tr	
loss	domaĝo	regrettable loss actual or potential	
lost	perdis	v.	
lot	sorto	n. lot in life, as in fate	
lottery	loterio	n.	
loud	laŭta	adj.	
loudly	laŭte	adv.	
love	ami	v.tr	
low class	triviala	adj.	
luck	sorto	n.	
lump	bulo	n. blob of stuff	
luxury	lukso	n.	
machinery	maŝinaro	n.	w
maddening	freneziga	adj.	w
made	farigis	v.	
made	farita	*	
made his mind up	decidiĝis	v.ntr	
made light of it	traktis ĝin malserioze	phr.	w
made up his mind	decidis	v.tr	
madness	frenezo	n.	
magazine	magazeno	n. for explosives	w
make	fari	v.tr	
make	krei	v.tr create	
make an effort	peni	v.	
make available	havigi	v.	
make efforts	klopodi	v.	
make excessively merry	diboĉi	v.	
make it seem as though	ŝajnigi	v.tr	
make love	amori	v.	
make merry	festeni	v.	
make reference to	rilati	v.	
make up for	kompensi	v.	
makes a gesture	gesti	v.ntr	
making	postulante	adv. demanding	
manage	direkti	v.	
manage	klopodi	v.	
manage	regi	v.	
manager	administranto	n.	
manager	estro	n. boss	
Mandarin	mandareno	n. official in Imperial China	
manner	maniero	n.	w
manners	moroj	n. eg 'mind your manners'	w
manor	domego	n.	
manor house	domego	n.	
mansion	domego	n.	
many	multaj	adj.	
mark	marko	n.	
mark	stigmato	n. esp of infamy	
market	bazaro	n. outdoor market, flea market	
market	butikejo	n. set of shops	
market	debito	n. market for something,wholesale or retail	
market	merkato	n. as a system of trading	
market	vendejo	b. shop	
marriage broker	svatisto	n.	
mask	masko	n.	
mass	amaso	n.	
mass	maso	n. in physics	
massive	solida	adj.dense	
matrix	matrico	n.	
matter	afero	n.	
matters	gravas	v.	
matures	maturiĝas	v.	
maxim	sentenco	n.	
may	rajti	v.tr are entitled to	
may be imagined	eble estus imagata	phr.	
mean	celi	v.tr idiomatic signaling of intention	
mean	intenci	v.tr intended action	
mean	signifi	v.tr have the meaning of	
meaning	senco	n.	
means	perilo	n. something intermediary	
means	rimedo	n.	
means	signifis	v.tr has the meaning of	
meant	intencis	v.tr intended action	
meanwhile	dume	adv.	
media	gazetaro	n. the press	
mediate	peri	v.	
medium	mediumo	n. spirit medium	w
medium	meza	adj.	
medium	rimedo	n.	
meet	ekkoni	v.tr meet for the first time	w
meet	renkontas	v.	
meet	renkonti	v. meet someone	
meet	renkontiĝi	v.ntr meet each other	
meeting	kunveno	n.	
meeting	renkontiĝo	n. encounter ie the act of meeting	
meeting	seanco	n.	
melt away	forfandiĝi	v.ntr	w
memory	memoro	n.	w
mere	nura	adj.	
merely	nur	adv.	w
merge	kunfandiĝi	v.ntr become melted together	
merged	kuniĝis	v.ntr	
mess	tohuvabohuo	n.	
mess up	fuŝi	 v.tr to mess (something) up	
message	mesaĝo	n.	w
met	renkontiĝis	v.ntr met each other	
metal	metalo	n.	
method	metodo	n.	
middle	meza	adj.	
Middle Ages	Mezepoko	n.	
midway	meze de	adv.	
might	eble	adv.	
might break	eble rompiĝus	phr.	
mighty	potenca	adj. powerful	w
mild	milda	adj.	
mildew	ŝimo	n.	w
mill	muelilo	n.	w
mill-wheel	rado de muelilo	n.	w
mind	menso	n.	
mindless	senmensa	adj. not having a mind	
mingle	intermiksiĝi	v.	w
minor poet	negrava poeto	phr. poet who is not one of 'the greats'	
miss	fraŭlino	n.	
missing part	manko	n.	
mission	misio	n.important commission from govt or church	
mission building	misiejo	n.	
mission complex	misiejo	n.	
moan	ĝemo	n.	w
mockery	mokataĵo	n.	
mockingly	moke	adv.	w
model	modelo	n.	
moistened	malseketa	adj.	w
mold	matrico	n.	
mold	muldi	v. to mold	
mold	muldilo	n. a mold	
mold	ŝimo	n.	
monotonous	monotona	adj.	w
monstrous	monstra	adj.	w
monument	monumento	n. eg a statue	w
mood	humoro	n.	w
mooned	tag'revis obsede	lit. daydreamed obsessively	w
mop	balai	v.	
mop	ŝvabri	v. to wetmop	
more	pli	v.	
more than	pli ol	*	
more than good	ege bona	adj.	
most	plej	*	
most	plej multaj	*	
motion	movo	n.	
motionless	senmova	adj.	
motto	devizo	n.	
move	movi	v.tr	
movement	movo	n.	
moves	moviĝas	v.ntr	
moves back	retromoviĝas	v.ntr	
moving	movanta	adj.	
much liked	ŝatata	adj.	
muck	koto	n. mud	w
muck	malpuraĵo	n.	w
mucus	muko	n.	
mud	argilo	n.	
mud	koto	n.	
muffled	dampita	adj.	w
must	devas	v.ntr (+inf)	
must	devi	v.	
must not	devi ne	adv.	
mustn’t	ne devas	phr.	
mysteries	misteroj	n.	
mysterious	mistera	adj.	
name	nomi	v.	w
name	nomo	n.	w
name	nomumi	v. to appoint eg to a post	w
nameless	nenomita	adj.	w
narrow	mallarĝa	adj.	w
nation	nacio	n.	
nation	ŝtato	n.	
native	indiĝeno	n.	w
natural	natura	adj.	w
natural process	procezo	n.	
nature	naturo	n.	w
naughty	petola	adj.	w
near	proksima	adj.	
nearly	preskaŭ	adv.	
neat	pura	adj. clean	
necessary	necesa	adj.	w
need	bezoni	v.tr	w
need not	ne devi	v.	
neglected	neglektata	adj.	
negotiate	intertrakti	v.	
neighbour	najbaro	n.	
neighbourhood	najbaraĵo	n. not to be confused with kvartalo (district)	
neither	nek	conj.	
net	reto	n.	w
network	reto	n.	w
never could be afraid	neniam povus timi	phr.	
new	nova	adj.	
newfound	nove trovita	adj.	w
next	sekva	adj.	w
night	nokto	n.	w
nightmare	koŝmaro	n.	w
no doubt	sendube	adv.	w
no longer	ne plu	adv.	w
no problem	ne dankinde	interj. you’re welcome	w
no problem	senprobleme	adv.	w
nocturnal emission	polucio	n.	
noise	bruego	n.	
noise	bruo	n.	w
noiseless	senbrua	adj.	w
nominal	nominala	adj.	w
none	neniu	no one	
nor	nek	conj.	
not	ne	adv.	
not yet	ankoraŭ ne	adv. action did not start	w
note	letereto	n. short letter written to someone else	w
note	noti	v.tr make note of, written or mentally	w
note	noto	n. short reminder written to yourself	w
note	percepti	v.tr notice	w
notice	percepti	v.tr	w
notice	rimarki	v.tr	w
notices	rimarkas	v.tr	
nova	novao	n. astronomy	w
novel	romano	n.	w
novice	novico	n. religious order or inexpert	
novice	novulo	n.	
nudge	puŝeti	v.tr	
oath	ĵuro	n.	
obedient	obeema	adj.	w
obey	obei	v.tr + 'al'	
obeys	obeas	v.tr	
object	celo	n. of action	
object	objekto	n. physical object; mental concept; grammatical object	
object	obĵeti	v. to object	
oblivious	nekonscia	adj.	w
obscene	cinika	adj. esp. of people	
observe	observi	v.tr	
observed	celebrita	adj. ritual celebration	
obsess	obsedi	v.tr	w
obstinate	obstina	adj.	w
obtain	akiri	v.tr get	w
obtain	ricevi	v.tr receive	
obvious	evidenta	adj.	w
occasion	fojo	n.	w
occasion	okazo	n.	w
occasionally	foje	adv.	w
occupy	okupi	v.tr	
occupy oneself	okupiĝi	v.ntr	w
odd	strange	adv. strange	w
oddly	strange	adv.	w
of a different sort	malsamaspeco	n.	
of course	kompreneble	adv.	
of his own	propran	adj.	
of some sort	iaspeca	adj.	
off	ne plu sur	no longer on	
off he went	li subite ekiris	phr.	
offend	ofendi	v.	
offer	oferi	v.tr offer as a sacrifice	
offer	oferti	v. offer something for a price	
offer	oferto	v.tr not used for gifts	
offer	oferi	v.tr to a guest	
offer	proponi	v. offer something or to do something	
office	kabineto	n.	
office	kontoro	n. especially in a factory	
office	oficejo	n.	
office	ofico	n. professional position	
offset	kompensi	v.	
often	ofte	adv.	
oil	graso	n.	
